condition,nominal_velocity_cm_s,source_file,source_sha256,status,quality_flags,n_times_total,n_atoms,n_fit_points,start_index,end_index_exclusive,amplitude,amplitude_sigma,tau,tau_sigma,start_time,end_time,reduced_chi2,r_squared,residual_lag1_correlation,initial_mean_velocity,observed_decay_fraction,start_mean_velocity,start_velocity_sem,end_mean_velocity,end_velocity_sem,peak_time,thermalization_end_time,target_fit_start_time,window_selection_score,candidate_window_count,message
2,630000.0,force_v6.3e+05_c2.np,a18ebc72a3128ee39d5b9f483e0d4ef543487d78d5708449197ab79c793fa6ff,ignored,start_end_velocity_intervals_overlap,53,2000,0,22,53,nan,nan,nan,nan,6.295602940000002e-13,1.4880516040000003e-12,nan,nan,nan,616703.2472472508,0.014817936124387643,616703.2472472508,11971.197819331228,607564.9779218385,12000.914724104934,6.009439170000002e-13,5.723275400000002e-13,6.295602940000002e-13,nan,0,excluded before fitting by velocity-identifiability rules
2,760000.0,force_v7.6e+05_c2.np,eb20fa044d13ee90f464208652aaaf87efeb5209d8f0111057b165a993c2cf86,ignored,start_end_velocity_intervals_overlap,54,2000,0,22,54,nan,nan,nan,nan,6.15285176e-13,1.4822779239999999e-12,nan,nan,nan,746776.382907262,0.019320689889510967,746776.382907262,11969.561259421183,732348.1479963,11991.230470524139,5.87317668e-13,5.5935016e-13,6.152851759999999e-13,nan,0,excluded before fitting by velocity-identifiability rules
2,920000.0,force_v9.2e+05_c2.np,09b10e420c0b1913d18817cccb1651a5955f2ea0ec9280d11646b36944b7da34,ignored,start_end_velocity_intervals_overlap,49,2000,0,22,49,nan,nan,nan,nan,5.985803340000001e-13,1.3059934560000002e-12,nan,nan,nan,906828.908718829,0.014921085055704664,906828.908718829,11965.955714576496,893298.0374408636,11959.744547068562,5.713721370000001e-13,5.4416394e-13,5.985803340000001e-13,nan,0,excluded before fitting by velocity-identifiability rules
2,1700000.0,force_v1.7e+06_c2.np,d6232c50970ecce5969aa8785d61c4c2d3157a02850a35fa2fcbd7dcbf5c2ea5,ignored,start_end_velocity_intervals_overlap,53,2000,0,23,53,nan,nan,nan,nan,5.52643517e-13,1.249454908e-12,nan,nan,nan,1686900.2398842142,0.012099546942870298,1686900.2398842142,11940.52732406542,1666489.511243796,11921.7562110233,5.045875590000001e-13,4.8055958e-13,5.286155380000002e-13,nan,0,excluded before fitting by velocity-identifiability rules
2,2000000.0,force_v2.0e+06_c2.np,3d840957ced9597a08f2f8a19e81a5ba2c783270089c27e9fb363dbbf634cb9d,ignored,start_end_velocity_intervals_overlap,51,2000,0,22,51,nan,nan,nan,nan,5.058736759999999e-13,1.1497128999999998e-12,nan,nan,nan,1987962.0942783733,0.011477810515522213,1987962.0942783733,11937.699736928227,1965144.6420482055,11893.298435437237,4.828794179999999e-13,4.5988516e-13,5.058736759999999e-13,nan,0,excluded before fitting by velocity-identifiability rules
2,3000000.0,force_v3.0e+06_c2.np,7350c1c1b40fb0b88c864df8fea6a24d8d8416198babe98d743e7e9fe968e41f,ok,,54,2000,7,22,29,3007011.794208265,940.6688497118794,7.517092974863084e-11,3.505566048885383e-12,4.42427304e-13,5.63089296e-13,0.00027222346180169865,0.9892613211628444,0.09994629075664134,2989077.6962677394,0.01027706003845208,2989077.6962677394,11934.959020322198,2958358.765323598,12051.071269139475,4.22316972e-13,4.0220664e-13,4.4242730399999994e-13,0.0001944453298583562,4,`ftol` termination condition is satisfied.
2,4400000.0,force_v4.4e+06_c2.np,390191a7be3502b154ab371c6fb19099b4b304e9fb7edea8e4c17db8fdd8dbb5,ok,,62,2000,8,23,31,4408736.92908032,544.5353378559729,8.690731890423233e-11,2.0504886042886573e-12,3.93452467e-13,5.131988700000001e-13,0.00012189581674107828,0.9966715698325411,0.440722567580516,4388662.362014259,0.008888800322013113,4388662.362014259,11947.895681880009,4349652.41859758,12080.2473551862,3.5923920900000005e-13,3.4213258000000004e-13,3.7634583800000006e-13,9.142186255580871e-05,5,`xtol` termination condition is satisfied.
2,6500000.0,force_v6.5e+06_c2.np,e712e400a0e28faddfeb773141b5da8879b58a17cc6f8ae6e5fee76fb255bdbc,ok,,55,2000,7,22,29,6505352.122168768,357.149248852455,1.3452540411011548e-10,2.835071130568288e-12,3.07461572e-13,3.91314728e-13,3.9550827478889695e-05,0.9977814195965793,-0.10769902337748401,6490463.175682455,0.0038020476170785855,6490463.175682455,11941.893784307093,6465786.1256316155,12050.342110702217,2.9348604599999996e-13,2.7951052e-13,3.0746157199999993e-13,2.8250591056349784e-05,4,Both `ftol` and `xtol` termination conditions are satisfied.
2,9600000.0,force_v9.6e+06_c2.np,7ff31234fca03f85e2c9d782b8340fa7c48d916ba008c2a531ecfb8f507bbb78,ignored,start_end_velocity_intervals_overlap,55,2000,0,22,55,nan,nan,nan,nan,2.42058828e-13,5.941443960000001e-13,nan,nan,nan,9591719.818362193,0.0016967743559205273,9591719.818362193,11934.285878008146,9575444.834145222,12040.1675190514,2.31056154e-13,2.2005348e-13,2.42058828e-13,nan,0,excluded before fitting by velocity-identifiability rules
2,12000000.0,force_v1.2e+07_c2.np,343e8ef62b46271b756c8b5cf1a0b40cd7cabbc592b7f4e6488b36b94bcd1833,ignored,start_end_velocity_intervals_overlap,56,2000,0,22,56,nan,nan,nan,nan,2.078319386e-13,5.195798465e-13,nan,nan,nan,11991631.7446762,0.0008781171609488769,11991631.7446762,11963.144185987507,11981101.687053422,12030.255313851361,1.983850323e-13,1.88938126e-13,2.078319386e-13,nan,0,excluded before fitting by velocity-identifiability rules
2,14000000.0,force_v1.4e+07_c2.np,8d062bdba6b263637bc1c719d3e8f29ecbb8996a6c9ecd7431ce885274b3c226,ignored,start_end_velocity_intervals_overlap,57,2000,0,22,57,nan,nan,nan,nan,1.859240592e-13,4.732612416e-13,nan,nan,nan,13991971.131884348,0.0005685515665619922,13991971.131884348,11956.811029974571,13984015.974778024,11996.767066937202,1.774729656e-13,1.69021872e-13,1.8592405919999998e-13,nan,0,excluded before fitting by velocity-identifiability rules
2,17000000.0,force_v1.7e+07_c2.np,eb71142d7c631b0ea0fdb0e09bfd112b12b921e9c5f9e06e416f23c52db4affc,ignored,start_end_velocity_intervals_overlap,57,2000,0,22,57,nan,nan,nan,nan,1.605399026e-13,4.086470248e-13,nan,nan,nan,16991940.5681178,0.0003687887596194317,16991940.5681178,11954.921624003186,16985674.131432157,11989.507517571878,1.532426343e-13,1.4594536600000001e-13,1.6053990259999998e-13,nan,0,excluded before fitting by velocity-identifiability rules
2,21000000.0,force_v2.1e+07_c2.np,88ee5be52c68b635d52ce78d24468b6c3ff245b0c9914523c5dcb2152e286510,ignored,start_end_velocity_intervals_overlap,55,2000,0,22,55,nan,nan,nan,nan,1.3581601659999999e-13,3.333665862e-13,nan,nan,nan,20991688.299800865,0.00013982377504551113,20991688.299800865,11954.643396465455,20988753.16269821,11963.509500731783,1.296425613e-13,1.23469106e-13,1.3581601659999999e-13,nan,0,excluded before fitting by velocity-identifiability rules
2,26000000.0,force_v2.6e+07_c2.np,cf5c368188fadcc8c017fbcbe5cd8a769b4d98e2e06bf98f408b4d4ef79929b8,ignored,start_end_velocity_intervals_overlap,51,2000,0,22,51,nan,nan,nan,nan,1.138912918e-13,2.5884384500000004e-13,nan,nan,nan,25992166.00420531,5.4248088441455344e-05,25992166.00420531,11944.9692487606,25990755.97888513,11946.903292386478,1.0871441490000001e-13,1.0353753800000001e-13,1.138912918e-13,nan,0,excluded before fitting by velocity-identifiability rules
2,31000000.0,force_v3.1e+07_c2.np,d8324153b3706022d0b6833de1ff08ac07c26f24041171ec3b204f7de49d478f,ignored,start_end_velocity_intervals_overlap,57,2000,0,22,57,nan,nan,nan,nan,9.80612974e-14,2.496105752e-13,nan,nan,nan,30992164.534786496,3.319393968548301e-05,30992164.534786496,11950.92463023926,30991135.782746207,11954.754976259945,9.36039657e-14,8.9146634e-14,9.80612974e-14,nan,0,excluded before fitting by velocity-identifiability rules
2,38000000.0,force_v3.8e+07_c2.np,8a2c54f5a6bc274f2bb92427f3481ab94368785355a3b1a20e309d2c55c8ccd0,ignored,start_end_velocity_intervals_overlap,57,2000,0,22,57,nan,nan,nan,nan,8.20878938e-14,2.089510024e-13,nan,nan,nan,37992250.091099314,1.9106951954284135e-05,37992250.091099314,11961.06775304851,37991524.17500219,11966.896468741808,7.83566259e-14,7.4625358e-14,8.20878938e-14,nan,0,excluded before fitting by velocity-identifiability rules
2,46000000.0,force_v4.6e+07_c2.np,f08f9688a5c78306d414fc9c4c8838791f6682fec3b30b1743e4a116589c3a49,ignored,start_end_velocity_intervals_overlap,57,2000,0,22,57,nan,nan,nan,nan,6.92046036e-14,1.761571728e-13,nan,nan,nan,45992172.53870081,8.851538933263292e-06,45992172.53870081,11970.17529228024,45991765.43719496,11972.716250565474,6.60589398e-14,6.291327600000001e-14,6.92046036e-14,nan,0,excluded before fitting by velocity-identifiability rules
2,68000000.0,force_v6.8e+07_c2.np,b4e9af341ad5899115ecf15054b224ef18916e93cd4db4bb521a96072ce28095,ignored,start_end_velocity_intervals_overlap,56,2000,0,22,56,nan,nan,nan,nan,4.8340778200000004e-14,1.208519455e-13,nan,nan,nan,67992028.85462743,2.192341621798377e-06,67992028.85462743,11968.261499019856,67991879.79287262,11969.622869844163,4.61434701e-14,4.3946162e-14,4.8340778200000004e-14,nan,0,excluded before fitting by velocity-identifiability rules
2,82000000.0,force_v8.2e+07_c2.np,8ff595e4ad27cb27000adf10c0445141c04878ff68553ba83e80cb7a17245993,ignored,start_end_velocity_intervals_overlap,57,2000,0,22,57,nan,nan,nan,nan,4.0559409000000005e-14,1.03242132e-13,nan,nan,nan,81991962.79713477,1.50524744002567e-06,81991962.79713477,11971.296096649032,81991839.37894267,11970.3392020335,3.87157995e-14,3.687219e-14,4.0559409e-14,nan,0,excluded before fitting by velocity-identifiability rules
3,1000.0,force_v1.0e+03_c3.np,8f3535c727094bea80e728b1a94e22c7af83c52ac32f63986e0079b3c1fa73d8,ignored,too_few_fit_rows_after_doubled_peak_delay,1891,2000,0,1891,1891,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.820876652e-13,2.8902803999999996e-15,3.6128505e-13,nan,0,physical-time fit-start rule leaves fewer than three observations
3,1200.0,force_v1.2e+03_c3.np,998eca95246838e30d7da92b519c13885375aad739d78b82394730cf4dc32958,ignored,too_few_fit_rows_after_doubled_peak_delay,1973,2000,0,1973,1973,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.1213805228000002e-13,2.8901642e-15,4.2138594036000005e-13,nan,0,physical-time fit-start rule leaves fewer than three observations
3,1500.0,force_v1.5e+03_c3.np,0d7f552829041b87286bd371348373a54aabfc1c318651355018316724ecd247,ignored,too_few_fit_rows_after_doubled_peak_delay,1373,2000,0,1373,1373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3322852978e-13,2.8899898e-15,2.6356706976000003e-13,nan,0,physical-time fit-start rule leaves fewer than three observations
3,1800.0,force_v1.8e+03_c3.np,c17535ab699cbfe2750dcfbf9d1e62b0757b30b9126594696b1ad114fa98c679,ignored,too_few_fit_rows_after_doubled_peak_delay,1812,2000,0,1812,1812,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.7223302168e-13,2.8898157999999997e-15,3.4157622756e-13,nan,0,physical-time fit-start rule leaves fewer than three observations
3,2700.0,force_v2.7e+03_c3.np,d1fd483797bf32944c991a56fc6be3f9fedada9fc238f3ecfca5b9bf314734e1,ignored,end_velocity_uncertainty_at_least_100_percent;start_end_velocity_intervals_overlap,1773,2000,0,1500,1773,nan,nan,nan,nan,2.16696975e-13,2.559913598e-13,nan,nan,nan,16773.440807249506,0.5613387656112683,16773.440807249506,11970.089869060494,7357.858249454394,11981.522238781756,1.09793134e-13,2.889293e-15,2.16696975e-13,nan,0,excluded before fitting by velocity-identifiability rules
3,3200.0,force_v3.2e+03_c3.np,ca7271698aa11d499ca4506ef7c4480c9b870077d0b4067736ba60ccb560d522,ignored,too_few_fit_rows_after_doubled_peak_delay,2017,2000,0,2017,2017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0150794530000002e-13,2.8890028e-15,4.0012688780000004e-13,nan,0,physical-time fit-start rule leaves fewer than three observations
3,3900.0,force_v3.9e+03_c3.np,2552a4262b94ef65916fd16bbb8f65862bc564c24623e182b33605fb79a2a6d3,ignored,end_velocity_uncertainty_at_least_100_percent;start_end_velocity_intervals_overlap,1977,2000,0,560,1977,nan,nan,nan,nan,8.088069919999999e-14,2.8539332432e-13,nan,nan,nan,12824.473850574746,1.638841209504636,12824.473850574746,12080.866931887489,-8192.802385961748,12173.216481198713,4.1884647799999997e-14,2.8885964e-15,8.088069919999999e-14,nan,0,excluded before fitting by velocity-identifiability rules
3,4800.0,force_v4.8e+03_c3.np,032e115bb237ed6a69b0c44edddab7f0f1f9a0236a3d1a267e52f01f2ad59951,ignored,end_velocity_uncertainty_at_least_100_percent;start_end_velocity_intervals_overlap,1888,2000,0,434,1888,nan,nan,nan,nan,6.267120579999998e-14,2.7248978189999994e-13,nan,nan,nan,-13783.133357996097,1.1805135306905195,-13783.133357996097,12163.071272519666,2488.0420664301496,12084.27525985172,3.277963989999999e-14,2.8880739999999993e-15,6.267120579999998e-14,nan,0,excluded before fitting by velocity-identifiability rules
3,5800.0,force_v5.8e+03_c3.np,b00b5d4efed4c976b28d45b4efe47da509f290b1abba6a6b2b702ead59959540,ignored,start_velocity_uncertainty_at_least_100_percent;end_velocity_uncertainty_at_least_100_percent;start_end_velocity_intervals_overlap,1905,2000,0,1142,1905,nan,nan,nan,nan,1.6487591882e-13,2.7488944784000003e-13,nan,nan,nan,-828.4609513950758,-11.599210338182647,-828.4609513950758,12005.726070123472,-10437.95378359747,12482.96585238306,8.388170651e-14,2.8874942e-15,1.6487591882e-13,nan,0,excluded before fitting by velocity-identifiability rules
3,7000.0,force_v7.0e+03_c3.np,b4ef267073d621d030f4820a3ad3deb270dbf90ee36d31cb930563a3da08c205,ignored,start_velocity_uncertainty_at_least_100_percent;end_velocity_uncertainty_at_least_100_percent;start_end_velocity_intervals_overlap,2035,2000,0,762,2035,nan,nan,nan,nan,1.0998701142e-13,2.9358737694e-13,nan,nan,nan,-7703.95158259007,1.6298265771536053,-7703.95158259007,12168.754950480581,4852.153455819805,12325.815170980633,5.6436904810000004e-14,2.8867982000000002e-15,1.0998701142e-13,nan,0,excluded before fitting by velocity-identifiability rules
3,8600.0,force_v8.6e+03_c3.np,21ae2af31813c31a54c2f0369e5c80058bbc296bafaa2a9e76fb06ba30f79f3f,ignored,start_velocity_uncertainty_at_least_100_percent;end_velocity_uncertainty_at_least_100_percent;start_end_velocity_intervals_overlap,1878,2000,0,726,1878,nan,nan,nan,nan,1.0475712456e-13,2.7083901212e-13,nan,nan,nan,-606.8772317794394,2.621573532140016,-606.8772317794394,12500.799942209223,984.0960563119407,11877.879594475948,5.382149788e-14,2.8858712000000003e-15,1.0475712456e-13,nan,0,excluded before fitting by velocity-identifiability rules
3,13000.0,force_v1.3e+04_c3.np,e23e487dde3ac0720c4f9e4102d7a229adc77dc63d5036a5ccd137cb523a29dd,ignored,start_velocity_uncertainty_at_least_100_percent;start_end_velocity_intervals_overlap,2002,2000,0,246,2002,nan,nan,nan,nan,3.546489258e-14,2.8847662622999997e-13,nan,nan,nan,-1182.0613792998101,-14.506692436827146,-1182.0613792998101,12178.804748925968,-18329.86225025383,12221.958845097537,1.917410859e-14,2.8833246e-15,3.5464892579999994e-14,nan,0,excluded before fitting by velocity-identifiability rules
3,23000.0,force_v2.3e+04_c3.np,1147ebb862bc3bb7111a1d8ae70e27d5f5fedc09e5c345aca95a6660854b9268,ignored,too_few_fit_rows_after_doubled_peak_delay,1731,2000,0,1731,1731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3582052992e-13,2.8775536e-15,2.6876350624000003e-13,nan,0,physical-time fit-start rule leaves fewer than three observations
3,28000.0,force_v2.8e+04_c3.np,c54f64142fa42f0684decdfd0020ed6d276635580e4d2b02a89d8b69898692d2,ignored,end_velocity_uncertainty_at_least_100_percent;start_end_velocity_intervals_overlap,1497,2000,0,247,1497,nan,nan,nan,nan,3.550225848e-14,2.1502582464e-13,nan,nan,nan,16294.763159041138,0.6816359073059093,16294.763159041138,12117.276702729721,5187.667488793229,12098.431393635605,1.9116600719999998e-14,2.8746767999999998e-15,3.535852464e-14,nan,0,excluded before fitting by velocity-identifiability rules
3,34000.0,force_v3.4e+04_c3.np,4752a3b612c772945d556ed2bffdaa313564ae109cad064ce16ffd455bac7ccd,ignored,end_velocity_uncertainty_at_least_100_percent;start_end_velocity_intervals_overlap,2051,2000,0,1038,2051,nan,nan,nan,nan,1.4901695118e-13,2.9430130049999995e-13,nan,nan,nan,16637.270321389187,0.6006250130743412,16637.270321389187,12404.272543133757,6644.509617083457,12054.147526662857,7.594409168999999e-14,2.8712321999999995e-15,1.4901695117999996e-13,nan,0,excluded before fitting by velocity-identifiability rules
3,41000.0,force_v4.1e+04_c3.np,2221c7a7e3a56758664b486321fdc0c9bff36f057254aba3aa2907dcbe472269,ignored,end_velocity_uncertainty_at_least_100_percent,1979,2000,0,23,1979,nan,nan,nan,nan,3.2973076000000004e-15,2.835684536e-13,nan,nan,nan,35938.52060729168,0.8614629882332976,35938.52060729168,12211.771888319365,4978.815252250246,12477.68441880494,3.0105852000000003e-15,2.867224e-15,3.1539464000000006e-15,nan,0,excluded before fitting by velocity-identifiability rules
3,50000.0,force_v5.0e+04_c3.np,7674bc4ff3b49475e29fc8c69cd45abea9dd3eba80e4d88b4da5326306448263,review,correlated_residuals;low_r_squared,1854,2000,207,22,229,38732.72269252123,363.6855127412738,1.5929991275433904e-13,1.2553014089330023e-14,3.14829548e-15,3.262778952e-14,0.030422726716940837,0.43495433817102747,0.9950555816655218,45506.084156500496,0.6530573024513913,45506.084156500496,12224.487723688857,15788.003592130288,12027.371163518445,3.00519114e-15,2.8620868e-15,3.14829548e-15,0.030128787328371362,166,`ftol` termination condition is satisfied.
3,89000.0,force_v8.9e+04_c3.np,9e44f004d91997090db0dc011832e20d22d97f4e6f3b1713af1699eb7b44c928,ignored,end_velocity_uncertainty_at_least_100_percent,1889,2000,0,22,1889,nan,nan,nan,nan,3.1240407e-15,2.680994928e-13,nan,nan,nan,84560.38066404162,1.0151372876997622,84560.38066404162,12225.895260692361,-1280.0148101130035,12154.82316705882,2.98203885e-15,2.840037e-15,3.1240407e-15,nan,0,excluded before fitting by velocity-identifiability rules
3,160000.0,force_v1.6e+05_c3.np,eaf8d185439e5a353f120381573c758527f4428c4b9ec3b45d7f493adb5b56cc,review,correlated_residuals,1305,2000,132,22,154,160017.18434231204,523.7822832845151,4.9882842353263e-14,6.665173157879738e-16,3.0808307200000003e-15,2.1425777280000003e-14,0.02827034166720525,0.9772643144060286,0.9948688714679548,155654.03466981754,0.8158347530832721,155654.03466981754,12228.107522217857,28666.063728551864,12041.00989427688,2.94079296e-15,2.8007552000000003e-15,3.08083072e-15,0.02784200315709608,117,`ftol` termination condition is satisfied.
3,190000.0,force_v1.9e+05_c3.np,61cf455bda56fe7743eb0bf6d7fc1e401ce4b1a6f5dc9cb7d50992411216d40d,review,correlated_residuals,2065,2000,288,22,310,186948.04229780255,474.02692606270404,5.865113800565565e-14,4.0681746772694427e-16,3.0629302000000002e-15,4.30202469e-14,0.05664149327934006,0.986946010078117,0.9965096297934493,185691.62557214272,0.8707419237470351,185691.62557214272,12228.920471371672,24002.142297741044,12352.877344717059,2.9237061e-15,2.784482e-15,3.0629302e-15,0.056248149576011305,185,`ftol` termination condition is satisfied.
3,240000.0,force_v2.4e+05_c3.np,9a4a85d84e55761eaf7f1dce4ae739209ec69aa5faaffd8993397d8bb33ee29a,review,correlated_residuals,1755,2000,197,23,220,242295.17301662618,658.2147448349332,5.3626752203952526e-14,4.810233761976808e-16,3.17144263e-15,3.019764939e-14,0.07178902538304112,0.9847754418516175,0.9965698692062883,235066.8208352068,0.8623540223958853,235066.8208352068,12219.259853671234,32356.002356153316,12004.937123133332,2.89566501e-15,2.7577762e-15,3.0335538200000003e-15,0.07106020279031988,157,Both `ftol` and `xtol` termination conditions are satisfied.
3,290000.0,force_v2.9e+05_c3.np,a4399dd789e8cdadfbfbb7ec87abf9af897321f94b8de65fa7e254dde867872d,review,correlated_residuals,2038,2000,325,23,348,300160.40581013326,454.27444255567667,4.8798677261328264e-14,1.6245946495137057e-16,3.1413146999999997e-15,4.7392878299999997e-14,0.05270699711748284,0.9966854720645337,0.9967922190524755,285098.4749728804,0.865733413108723,285098.4749728804,12220.692962980615,38279.1991625168,12531.60482529097,2.8681569e-15,2.7315779999999997e-15,3.0047358e-15,0.05238264636599064,182,`ftol` termination condition is satisfied.
3,630000.0,force_v6.3e+05_c3.np,ddcfe1e80bb8f6f2a3b9dfa910d172e5dd951cbd53ea43ed568b583f81b1820b,review,correlated_residuals,1772,2000,179,22,201,655919.8826612504,616.7963652139258,5.079914192733288e-14,1.7241931922058265e-16,2.8224112400000002e-15,2.5658284e-14,0.0583558735088121,0.9980057804910801,0.9965093266526104,626110.4110133748,0.9084624305328712,626110.4110133748,12237.835962458004,57312.62524222935,11943.954002148746,2.69411982e-15,2.5658284e-15,2.8224112400000002e-15,0.057703852575752744,159,`ftol` termination condition is satisfied.
3,760000.0,force_v7.6e+05_c3.np,7e88f4f0a5333b74811e006eb1b65837169406c2d6ff38ae2ac0927561c06e45,review,correlated_residuals,1934,2000,295,22,317,791993.7458149532,384.420924184983,5.0906809911447354e-14,6.461468827395069e-17,2.7584136800000003e-15,3.9620851040000004e-14,0.03743096033244893,0.9995601519376722,0.9962585238479379,756188.2980878701,0.8793521509283375,756188.2980878701,12241.429827286367,91232.49165746271,12248.931885008793,2.6330312400000003e-15,2.5076488000000002e-15,2.7584136800000003e-15,0.03717719110985605,173,Both `ftol` and `xtol` termination conditions are satisfied.
3,920000.0,force_v9.2e+05_c3.np,25a9cd65d582a1c44565b680e4470f137b2e853576f8c4e26555bd793a3e2678,review,correlated_residuals,2001,2000,201,22,223,958229.7057654777,699.503937793949,5.1444799363385987e-14,1.3217196292462642e-16,2.68352348e-15,2.707919148e-14,0.08664073492912296,0.9987220995492416,0.9973042197780759,916265.6951793464,0.8845283388959179,916265.6951793464,12246.965315609295,105802.72183504568,11956.396193859393,2.56154514e-15,2.4395668e-15,2.68352348e-15,0.08577863806415656,179,Both `ftol` and `xtol` termination conditions are satisfied.
3,1100000.0,force_v1.1e+06_c3.np,28a885896f577b4e02f98f098f37b6a6ad73cacb22f2a8c72ac6b0b607bdc413,review,correlated_residuals,1860,2000,217,22,239,1141244.8662411335,1077.6938191877066,5.2730617347475176e-14,1.7425273256154187e-16,2.60398886e-15,2.817042494e-14,0.22644589283878166,0.9977271722305331,0.9985144799121035,1096330.821060977,0.8721949346452456,1096330.821060977,12255.402488270583,140116.63223612972,12074.785669281,2.48562573e-15,2.3672626e-15,2.60398886e-15,0.22435883391860859,167,Both `ftol` and `xtol` termination conditions are satisfied.
3,1400000.0,force_v1.4e+06_c3.np,75f6178b46ce0c53117418e4f8fbc32abd74e7085c67c8f8794d5523c98f5990,review,correlated_residuals,2044,2000,276,23,299,1458256.9083383821,794.5031185823412,5.101201703617574e-14,8.149522858021706e-17,2.59420611e-15,3.361188786e-14,0.15592451965475973,0.9993202939337353,0.9982401190240183,1395352.62144242,0.8923541588744086,1395352.62144242,12269.109182441838,150203.90660196828,12171.613429696432,2.36862297e-15,2.2558314e-15,2.48141454e-15,0.1547946318311745,183,Both `ftol` and `xtol` termination conditions are satisfied.
3,1700000.0,force_v1.7e+06_c3.np,a99a28272811e53e4cf83ff54fc6f4aee0543dd703c3926dde2b7075894122b5,review,correlated_residuals,2009,2000,202,22,224,1771131.1181465343,1405.289681796223,5.069005873362207e-14,1.5426252393163713e-16,2.3698609000000004e-15,2.4021771850000003e-14,0.36174635505731145,0.9981795100105698,0.9982644849652156,1696405.9195512407,0.8912190381034408,1696405.9195512407,12282.388873599684,184536.66769580104,12381.82500404866,2.26213995e-15,2.154419e-15,2.3698609e-15,0.3581647079775361,180,`ftol` termination condition is satisfied.
3,2000000.0,force_v2.0e+06_c3.np,a82358981eb7f7131f78000f020e7c66850460685b5742a2013faec06c7c5873,review,correlated_residuals,1942,2000,196,22,218,2087558.7345764488,1575.1476508399537,4.94206726629931e-14,1.4813495448439176e-16,2.26790608e-15,2.236980088e-14,0.44157987149618766,0.9982910568478032,0.998136429671667,1996395.5601868324,0.8870280122717902,1996395.5601868324,12288.44612305082,225536.77472607943,12394.016916103263,2.16481944e-15,2.0617328e-15,2.26790608e-15,0.4370739544401041,174,`ftol` termination condition is satisfied.
3,2500000.0,force_v2.5e+06_c3.np,49db7c3b80e2a4596910d03919cb7287fcb984a1084ebd1d981951dd81fd0c7f,review,correlated_residuals,1699,2000,171,22,193,2619415.1753670615,1312.6469078186656,4.740827929188608e-14,1.0777070314199618e-16,2.1161709580000002e-15,1.8468401088000002e-14,0.25990206940015204,0.9991372707676873,0.9951067825142519,2496316.488007232,0.8725477690212493,2496316.488007232,12295.116693916085,318161.1056255614,12043.8243906809,2.0199813690000004e-15,1.9237917800000005e-15,2.1161709580000002e-15,0.2568622791147701,152,`ftol` termination condition is satisfied.
3,3600000.0,force_v3.6e+06_c3.np,81eca69247282ec1e16e689ce5a82d868ddc7e839a259e5d9f146aa71800f938,review,correlated_residuals,1949,2000,196,22,218,3767239.8348103627,1503.768399509386,4.633586149827222e-14,8.456236640274487e-17,1.8446535139999996e-15,1.8194991479e-14,0.40135954845071553,0.9993575093070087,0.9946331866158818,3595989.3046192485,0.8745165446543839,3595989.3046192485,12301.825650228171,451237.1633295026,12747.404132360909,1.7608056269999998e-15,1.6769577399999998e-15,1.8446535139999996e-15,0.39726404285427963,175,`ftol` termination condition is satisfied.
3,6500000.0,force_v6.5e+06_c3.np,f0ffcbbadce3d87c1d079d36ca11545a9fff2f2b0652f2fa483707e9c5645ee0,review,correlated_residuals,2054,2000,367,22,389,6757679.029592943,1240.3692419350139,4.7189551405726036e-14,3.32555733686933e-17,1.378395348e-15,2.4309881592e-14,0.5113822765992706,0.999845962436678,0.997643920061783,6494941.385896952,0.8466839182147397,6494941.385896952,12300.166423513649,995778.9647106491,12658.899559807656,1.315741014e-15,1.25308668e-15,1.378395348e-15,0.5085954522036342,184,Both `ftol` and `xtol` termination conditions are satisfied.
3,7900000.0,force_v7.9e+06_c3.np,942f6b33cfbe60cba97baf664deab1048153c1d0c753ad55c11d9db7b51f7424,review,correlated_residuals,2019,2000,203,23,226,8158023.148316753,2108.8503597346894,5.099890355078974e-14,9.791898169178882e-17,1.2843317070000002e-15,1.2564114525000002e-14,0.8107631747303825,0.9993579143097275,0.9970426574616615,7893315.025499797,0.823654658652166,7893315.025499797,12302.277761878942,1391949.3325377484,13727.710454989328,1.1726506890000002e-15,1.11681018e-15,1.2284911980000003e-15,0.8027753602010191,181,`ftol` termination condition is satisfied.
3,9600000.0,force_v9.6e+06_c3.np,84f178e1f946871286d08de3838c4f6f10352b2845b30b826b253e7c674152de,review,correlated_residuals,2047,2000,226,23,249,9845948.456920585,1837.1129547919638,5.708395318468684e-14,9.352850294859114e-17,1.1345117769999999e-15,1.2232996552e-14,0.692517665204061,0.9995051897497436,0.9971391267774449,9592950.634948421,0.8008453032990394,9592950.634948421,12285.62126743421,1910481.1741704403,15124.250806447995,1.035858579e-15,9.8653198e-16,1.085185178e-15,0.6863891902907507,183,`xtol` termination condition is satisfied.
