time_s,mean_projected_velocity_cm_s,sem_projected_velocity_cm_s
1.606027e-15,30009504.092768256,6923.133250503989
1.62208727e-13,30009503.22465707,6922.906913659069
3.22811427e-13,30009504.442380104,6923.089836225554
4.83414127e-13,30009503.079942055,6922.983711669736
6.44016827e-13,30009504.110502295,6923.155650057009
8.04619527e-13,30009500.387841925,6923.029404454129
9.65222227e-13,30009501.35607418,6922.818936510728
1.125824927e-12,30009499.708145447,6923.090912971144
1.286427627e-12,30009501.314167645,6923.107350783321
1.447030327e-12,30009501.05195994,6923.211789385912
1.607633027e-12,30009504.89282841,6923.249169689735
1.768235727e-12,30009499.69650632,6923.3752161729335
1.928838427e-12,30009500.63590194,6923.340992289677
2.089441127e-12,30009501.519417465,6922.923668014577
2.250043827e-12,30009508.664384454,6923.203532670285
2.410646527e-12,30009505.10327418,6923.143662958206
2.571249227e-12,30009500.605634544,6923.173949308576
2.731851927e-12,30009501.19273562,6923.338889162856
2.892454627e-12,30009506.268162217,6923.33594088847
3.053057327e-12,30009505.827569313,6923.294495546469
3.213660027e-12,30009500.15107278,6923.249941660605
3.374262727e-12,30009500.361160874,6923.35553596571
3.534865427e-12,30009499.97859422,6923.260183759254
3.695468127e-12,30009501.25595784,6923.395649458795
3.856070827e-12,30009504.26578808,6923.426161708618
4.016673527e-12,30009505.785836913,6923.299907529831
4.177276227e-12,30009501.06091639,6923.213327479862
4.337878927e-12,30009499.75776123,6923.619252081179
4.498481627e-12,30009497.877176806,6923.424055700201
4.659084327e-12,30009495.88286489,6923.5544699310585
4.819687027e-12,30009498.76445753,6923.484130778331
4.980289727e-12,30009497.590255357,6923.527619900459
5.140892427e-12,30009495.93641527,6923.386045115194
5.301495127e-12,30009500.441575877,6923.264224512563
5.462097827e-12,30009499.52564208,6923.287323701652
5.622700527e-12,30009496.328827877,6923.474024566978
5.783303227e-12,30009494.45021548,6923.15379983439
5.943905927e-12,30009496.057310764,6922.980929476951
6.104508627e-12,30009496.53927838,6922.571035044266
6.265111327e-12,30009498.635499828,6922.60416928866
6.425714027e-12,30009497.10846658,6922.938046476404
6.586316727e-12,30009496.1952202,6923.477939317982
6.746919427e-12,30009494.933439743,6924.295387789305
6.907522127e-12,30009493.341391113,6924.683988250881
7.068124827e-12,30009494.78961897,6925.254820517547
7.228727527e-12,30009496.049789798,6925.209545776061
7.389330227e-12,30009494.785858486,6925.58801530386
7.549932927e-12,30009499.496989008,6925.852023697006
7.710535627e-12,30009497.22399197,6925.627263729411
7.871138327e-12,30009495.946449507,6925.928472332977
8.031741027e-12,30009499.004460055,6925.765113421275
8.192343727e-12,30009495.94179952,6925.930192452352
8.352946427e-12,30009497.22005737,6926.0852235306265
8.513549127e-12,30009493.992975768,6925.959420257025
8.674151827e-12,30009493.475544784,6926.082442942554
8.834754527e-12,30009494.31249434,6925.9789376364
8.995357227e-12,30009492.39913396,6926.014963504271
9.155959927e-12,30009497.079818223,6925.727487414255
9.316562627e-12,30009497.391815834,6925.875316025623
9.477165327e-12,30009497.8574849,6926.043892093346
9.637768027e-12,30009496.771938782,6925.631124902559
9.798370727e-12,30009497.48674094,6925.715521928035
9.958973427e-12,30009502.82204553,6925.810665407643
1.0119576127e-11,30009501.226057563,6925.776889874907
1.0280178827e-11,30009498.047330387,6925.730264694043
1.0440781527e-11,30009500.26498386,6925.650012896426
1.0601384227e-11,30009500.189581253,6925.603324050288
1.0761986927e-11,30009498.318310972,6925.770605023456
1.0922589627e-11,30009499.446121313,6925.765178172628
1.1083192327e-11,30009496.93455724,6925.676970387565
1.1243795027e-11,30009498.621530976,6925.698275641075
1.1404397727e-11,30009499.240509085,6926.111569158096
1.1565000427e-11,30009500.464501165,6925.834694768637
1.1725603127e-11,30009497.32106322,6925.848591500129
1.1886205827e-11,30009496.77640993,6925.864194905579
1.2046808527e-11,30009501.07721494,6925.713322049025
1.2207411227e-11,30009498.81209657,6925.684861509441
1.2368013927e-11,30009501.611659884,6926.085704153504
1.2528616627e-11,30009494.241384037,6925.705247812405
1.2689219327e-11,30009503.685854983,6926.04524490113
1.2849822027e-11,30009501.10569389,6925.760276911342
1.3010424727e-11,30009498.511385117,6925.831183973546
1.3171027427e-11,30009498.633532524,6925.915687702488
1.3331630127e-11,30009497.53849814,6925.949677451093
1.3492232827e-11,30009494.23422549,6926.042545480963
1.3652835527e-11,30009500.908863984,6925.974879810254
1.3813438227e-11,30009504.22889867,6926.0372847390445
1.3974040927e-11,30009499.65245364,6926.044175708214
1.4134643627e-11,30009499.669467583,6926.021446614472
1.4295246327e-11,30009501.28264833,6925.9313052105945
1.4455849027e-11,30009499.784268152,6925.886246867259
1.4616451727e-11,30009500.299369432,6925.931446210531
1.4777054427e-11,30009498.141177688,6926.047147595929
1.4937657127e-11,30009498.30917568,6926.010599582307
1.5098259827e-11,30009498.599142227,6926.091591712293
1.5258862527e-11,30009501.29553938,6925.8638949784745
1.5419465227e-11,30009498.029949307,6926.168577813196
1.5580067927e-11,30009498.264572304,6926.189416195026
1.5740670627e-11,30009497.703262754,6926.046794788991
1.5901273327e-11,30009499.247131098,6926.022902846573
1.6061876027e-11,30009496.111214116,6926.163427656939
1.6222478727e-11,30009499.23351994,6925.957832057343
1.6383081427e-11,30009500.95254954,6925.963567253387
1.6543684127e-11,30009498.235015556,6925.869280489042
1.6704286827e-11,30009500.35810634,6925.904415713429
1.6864889527e-11,30009496.30339404,6926.131740487986
1.7025492227e-11,30009499.90909825,6925.675577288925
1.7186094927e-11,30009492.88681992,6925.857326634291
1.7346697627e-11,30009496.51115241,6925.696918229585
1.7507300327e-11,30009497.18762494,6925.650022630073
1.7667903027e-11,30009497.257831573,6925.427975374414
1.7828505727e-11,30009500.274288554,6925.636011938821
1.7989108427e-11,30009499.80109853,6925.619066909941
1.8149711127e-11,30009499.389699955,6925.371439235088
1.8310313827e-11,30009496.98058195,6925.735378413737
1.8470916527e-11,30009497.751979586,6925.398213765072
1.8631519227e-11,30009497.182970226,6925.226123910351
1.8792121927e-11,30009499.8109492,6925.242904199951
1.8952724627e-11,30009498.638182513,6925.3451640955855
1.9113327327e-11,30009500.131545562,6925.117074961849
1.9273930027e-11,30009504.429305483,6925.113025905652
1.9434532727e-11,30009505.8911445,6925.273036503171
1.9595135427e-11,30009497.27986263,6925.127052425291
1.9755738127e-11,30009496.14864479,6925.245803476799
1.9916340827e-11,30009500.131183155,6924.9579968832095
2.0076943527e-11,30009498.902710494,6925.249199891019
2.0237546227e-11,30009501.579227448,6924.966335507874
2.0398148927e-11,30009504.372521725,6924.857072769172
2.0558751627e-11,30009501.18394859,6925.10159315447
2.0719354327e-11,30009500.823949527,6925.464978762203
2.0879957027e-11,30009500.166820645,6925.383304784683
2.1040559727e-11,30009497.97764141,6925.763685696909
2.1201162427e-11,30009499.93022564,6925.928992513697
2.1361765127e-11,30009502.561612118,6926.110518887573
2.1522367827e-11,30009502.251586534,6926.323323501999
2.1682970527e-11,30009503.960591327,6926.303055693467
2.1843573227e-11,30009502.17135038,6926.7551505483725
2.2004175927e-11,30009498.91274473,6926.895770574621
2.2164778627e-11,30009498.013650753,6926.849065633405
2.2325381327e-11,30009498.365229905,6926.875228101151
2.2485984027e-11,30009496.85145012,6927.124734946157
2.2646586727e-11,30009498.76839213,6926.812486131287
2.2807189427e-11,30009497.222015228,6927.02923124653
2.2967792127e-11,30009495.867098153,6927.2710954068625
2.3128394827e-11,30009499.67948766,6927.031130085166
