time_s,mean_projected_velocity_cm_s,sem_projected_velocity_cm_s
1.606027e-15,30005689.499592222,3911.971193065697
1.62208727e-13,30005691.93027346,3911.9786606169746
3.22811427e-13,30005687.56371884,3911.8998008734106
4.83414127e-13,30005689.386488326,3911.898427296363
6.44016827e-13,30005687.453517903,3911.9023490298746
8.04619527e-13,30005686.61407814,3911.925617155224
9.65222227e-13,30005687.7512944,3911.8921406556433
1.125824927e-12,30005687.977178864,3911.995328040928
1.286427627e-12,30005688.467690166,3911.9808979804757
1.447030327e-12,30005687.456850097,3912.0473496336763
1.607633027e-12,30005686.897349723,3912.1631243749785
1.768235727e-12,30005687.429715324,3912.123016529404
1.928838427e-12,30005687.227417413,3912.2719564969193
2.089441127e-12,30005687.22661119,3912.160386697095
2.250043827e-12,30005688.52991037,3912.1491942017688
2.410646527e-12,30005687.97610579,3912.2366014173977
2.571249227e-12,30005688.51094371,3912.095620477111
2.731851927e-12,30005686.35928692,3912.0721312186247
2.892454627e-12,30005683.471570197,3911.9446630628177
3.053057327e-12,30005686.86323006,3911.8749392787286
3.213660027e-12,30005687.5232073,3911.750210532747
3.374262727e-12,30005684.13606002,3911.4546345693198
3.534865427e-12,30005686.35047355,3911.1189582777374
3.695468127e-12,30005686.216037977,3910.8676111851073
3.856070827e-12,30005685.713653624,3910.353899656949
4.016673527e-12,30005684.667242408,3910.4112784570316
4.177276227e-12,30005686.183529336,3910.9256598360244
4.337878927e-12,30005686.60101905,3911.114799573753
4.498481627e-12,30005684.50937983,3911.012675289226
4.659084327e-12,30005686.003853615,3910.9080015106592
4.819687027e-12,30005684.38633725,3910.9372708534006
4.980289727e-12,30005684.008125037,3910.8777994055595
5.140892427e-12,30005682.419192094,3910.795798984682
5.301495127e-12,30005684.052344345,3910.894804900638
5.462097827e-12,30005685.973602682,3910.857661010148
5.622700527e-12,30005684.617164932,3910.944676030192
5.783303227e-12,30005685.153184656,3910.915602284561
5.943905927e-12,30005683.300272956,3910.92694591682
6.104508627e-12,30005686.945220314,3910.8553218548122
6.265111327e-12,30005683.478283994,3910.860428059552
6.425714027e-12,30005683.04290069,3910.986808277271
6.586316727e-12,30005685.61892478,3910.995012258477
6.746919427e-12,30005683.87589352,3911.136174327108
6.907522127e-12,30005683.68643866,3911.304493125365
7.068124827e-12,30005682.095626418,3911.289330650314
7.228727527e-12,30005682.188419484,3911.2994052427484
7.389330227e-12,30005681.476376742,3911.4281826349415
7.549932927e-12,30005683.365719467,3911.431218652788
7.710535627e-12,30005682.8087973,3911.3498489172807
7.871138327e-12,30005682.13979349,3911.4544234100367
8.031741027e-12,30005680.590570107,3911.3872496334816
8.192343727e-12,30005682.359661654,3911.4013305731355
8.352946427e-12,30005682.293250795,3911.3783851567437
8.513549127e-12,30005681.97435724,3911.340706156187
8.674151827e-12,30005680.118704956,3911.37543293443
8.834754527e-12,30005680.25029122,3911.339860309981
8.995357227e-12,30005682.635194357,3911.283220824784
9.155959927e-12,30005680.885661088,3911.2103567859726
9.316562627e-12,30005680.31294349,3911.3024747875656
9.477165327e-12,30005680.83225425,3911.2913468423685
9.637768027e-12,30005678.731427502,3911.3428919457187
9.798370727e-12,30005683.203509517,3911.226592850975
9.958973427e-12,30005678.32661847,3911.2471968116192
1.0119576127e-11,30005679.833288644,3911.115146942826
1.0280178827e-11,30005677.53231296,3911.205679182751
1.0440781527e-11,30005677.47379911,3911.220413673785
1.0601384227e-11,30005679.423374016,3911.281968733045
1.0761986927e-11,30005678.925448585,3911.226668607294
1.0922589627e-11,30005678.643252905,3911.1233440541496
1.1083192327e-11,30005676.954059124,3911.0500494191815
1.1243795027e-11,30005677.8183223,3911.0367301969527
1.1404397727e-11,30005676.93391066,3910.998929915612
1.1565000427e-11,30005679.375390448,3910.9827919850254
1.1725603127e-11,30005678.541700132,3911.0032077219075
1.1886205827e-11,30005679.21467998,3910.929292916027
1.2046808527e-11,30005679.54614691,3910.9503280394333
1.2207411227e-11,30005675.72055523,3910.946291433488
1.2368013927e-11,30005679.070734955,3910.9140678138906
1.2528616627e-11,30005680.302249413,3910.8351300798176
1.2689219327e-11,30005678.395928048,3910.797457088801
1.2849822027e-11,30005679.50762056,3910.782746756215
1.3010424727e-11,30005679.696862217,3910.808262433762
1.3171027427e-11,30005677.624620307,3910.714616230455
1.3331630127e-11,30005676.720920082,3910.7264188263075
1.3492232827e-11,30005676.97920446,3910.6573870764973
1.3652835527e-11,30005678.04877299,3910.648847558542
1.3813438227e-11,30005677.212450806,3910.5031106844153
