time_s,mean_projected_velocity_cm_s,sem_projected_velocity_cm_s
4.9627840327e-11,30015617.46076567,12092.383884942048
4.9788443027e-11,30015616.86219958,12093.015567849756
4.9949045727e-11,30015613.572789997,12091.522344416624
5.0109648427e-11,30015611.8802626,12092.029433920241
5.0270251127e-11,30015607.882677592,12092.131549854044
5.0430853827e-11,30015613.959648952,12092.161365182701
5.0591456527e-11,30015605.01935081,12091.82734631448
5.0752059227e-11,30015612.572850123,12092.085407313376
5.0912661927e-11,30015608.370010592,12092.677921998396
5.1073264627e-11,30015609.326956686,12091.897101449586
5.1233867327e-11,30015609.87609057,12091.636654306978
5.1394470027e-11,30015599.121301197,12091.13255361784
5.1555072727e-11,30015608.062135864,12091.457825676003
5.1715675427e-11,30015615.77467673,12091.834447082043
5.1876278127e-11,30015604.795289163,12091.139382660993
5.2036880827e-11,30015606.19390596,12090.90485729375
5.2197483527e-11,30015600.342605874,12090.034587144382
5.2358086227e-11,30015600.389891934,12090.173479479146
5.2518688927e-11,30015606.711341668,12090.219569016366
5.2679291627e-11,30015610.660567537,12090.96321824725
5.2839894327e-11,30015602.329043854,12090.667148365186
5.3000497027e-11,30015612.660433117,12090.796430523525
5.3161099727e-11,30015606.434628576,12091.360117174056
5.3321702427e-11,30015601.430128723,12090.139952487461
5.3482305127e-11,30015604.602939844,12091.25754538375
5.3642907827e-11,30015604.100018945,12090.917222803673
5.3803510527e-11,30015608.49091552,12090.259269001031
5.3964113227e-11,30015608.54088427,12089.961118707479
5.4124715927e-11,30015613.632430572,12090.292382550539
5.4285318627e-11,30015608.629540324,12090.580278702546
5.4445921327e-11,30015608.452228203,12089.873304969879
5.4606524027e-11,30015600.51186993,12090.028299144862
5.4767126726999997e-11,30015597.1724916,12089.159789446456
5.4927729427e-11,30015610.912571594,12089.568224571942
5.5088332127e-11,30015611.178539783,12089.432644217793
5.5248934827e-11,30015603.841576442,12089.381908966368
5.5409537527e-11,30015599.67474153,12089.185731867827
5.5570140227e-11,30015607.006861873,12089.705618506823
5.5730742927e-11,30015602.850235328,12089.873781181699
5.5891345627e-11,30015609.686423928,12089.913997806454
5.6051948327e-11,30015602.635308966,12088.671492654288
5.6212551027e-11,30015600.476401843,12088.892292478526
5.6373153727e-11,30015604.770043593,12089.202477268334
5.6533756427e-11,30015616.717122164,12089.848629485936
5.6694359127e-11,30015605.644786242,12089.228803523694
5.6854961827e-11,30015606.057441458,12089.463533457068
5.7015564527e-11,30015602.39299089,12089.178452403477
5.7176167227e-11,30015602.06952827,12088.639379848264
5.7336769927e-11,30015598.07194328,12088.45715601571
5.7497372627e-11,30015606.129973084,12088.987259350339
5.7657975327e-11,30015604.04735335,12089.063410205381
5.7818578027e-11,30015605.078454856,12089.19481758651
5.7979180727e-11,30015610.08241818,12088.709709469837
