time_s,mean_projected_velocity_cm_s,sem_projected_velocity_cm_s
1.606027e-15,30005532.090841644,7055.898641701137
1.62208727e-13,30005533.34438574,7055.858160718451
3.22811427e-13,30005533.203257084,7055.772759520899
4.83414127e-13,30005529.6405372,7055.423285759862
6.44016827e-13,30005529.041076884,7055.794590613621
8.04619527e-13,30005524.726660702,7056.06608126428
9.65222227e-13,30005526.457691852,7056.11393990816
1.125824927e-12,30005525.4076091,7056.073659659753
1.286427627e-12,30005527.660368245,7056.512488616599
1.447030327e-12,30005531.154848803,7056.644485399962
1.607633027e-12,30005532.02672048,7056.926931341783
1.768235727e-12,30005528.50698492,7057.20252164504
1.928838427e-12,30005530.553416457,7056.976914862461
2.089441127e-12,30005528.88274128,7057.162162374092
2.250043827e-12,30005526.90311359,7056.920298958304
2.410646527e-12,30005529.49043795,7056.608001865048
2.571249227e-12,30005531.450721983,7056.4985900588
2.731851927e-12,30005528.14232643,7056.51637141427
2.892454627e-12,30005529.449420918,7056.167395925144
3.053057327e-12,30005523.13065859,7056.110407188948
3.213660027e-12,30005524.10623296,7056.4115891953825
3.374262727e-12,30005527.77999766,7055.941905359979
3.534865427e-12,30005527.39797226,7056.246090165296
3.695468127e-12,30005524.016324986,7056.09869129793
3.856070827e-12,30005526.498694718,7056.023250515793
4.016673527e-12,30005525.471894957,7055.937247825263
4.177276227e-12,30005525.467240244,7055.910257071552
4.337878927e-12,30005530.142907396,7055.8352633291815
4.498481627e-12,30005525.05010917,7055.78505416506
4.659084327e-12,30005523.96384767,7055.871499540368
4.819687027e-12,30005527.743640065,7055.531489491561
4.980289727e-12,30005523.02874907,7055.566821724457
5.140892427e-12,30005524.06020354,7055.578763282034
5.301495127e-12,30005523.97065324,7055.338607052177
5.462097827e-12,30005517.368372258,7055.381206763988
5.622700527e-12,30005522.17962384,7055.2138730896
5.783303227e-12,30005521.805298246,7055.363327496328
5.943905927e-12,30005524.14134336,7055.398689689158
6.104508627e-12,30005524.765875116,7055.499500286183
6.265111327e-12,30005526.063655473,7055.174064738549
6.425714027e-12,30005524.535544433,7055.2340398979595
6.586316727e-12,30005523.881102957,7055.508525088161
6.746919427e-12,30005521.481656786,7055.202477736954
6.907522127e-12,30005520.3996923,7055.583695865306
7.068124827e-12,30005524.54664702,7055.251794229963
7.228727527e-12,30005518.144782282,7054.9668699737185
7.389330227e-12,30005518.271946818,7054.969621337101
7.549932927e-12,30005518.33749874,7055.05684741552
7.710535627e-12,30005525.62628179,7054.82188317097
7.871138327e-12,30005523.734594777,7054.642738667252
8.031741027e-12,30005522.08577181,7054.55496044659
8.192343727e-12,30005520.151637003,7054.131463104454
8.352946427e-12,30005522.30284432,7053.904421921168
8.513549127e-12,30005521.656281505,7053.498236271811
8.674151827e-12,30005519.562206205,7053.3573791217395
8.834754527e-12,30005524.38384028,7053.434337116904
8.995357227e-12,30005524.36234575,7053.722311800285
9.155959927e-12,30005520.81610328,7054.277950576003
9.316562627e-12,30005518.886623178,7055.098557327252
9.477165327e-12,30005520.416164983,7056.1959436321895
9.637768027e-12,30005520.974429436,7056.8115153797135
9.798370727e-12,30005520.069960646,7056.870908485389
9.958973427e-12,30005521.784693222,7057.247979004232
1.0119576127e-11,30005519.0171905,7057.497479298618
1.0280178827e-11,30005524.085453823,7057.439519392386
1.0440781527e-11,30005519.874377936,7057.240849660249
1.0601384227e-11,30005523.45483187,7057.417725505982
1.0761986927e-11,30005520.558013737,7057.262600280271
1.0922589627e-11,30005519.745420232,7057.112523077369
1.1083192327e-11,30005516.927228656,7056.603292677751
1.1243795027e-11,30005521.7291661,7056.008982795712
1.1404397727e-11,30005520.26034267,7054.917211904698
1.1565000427e-11,30005519.315393392,7052.657067836561
1.1725603127e-11,30005520.743562214,7050.865089324275
1.1886205827e-11,30005519.812939465,7053.847370968607
1.2046808527e-11,30005521.450302143,7055.590916533728
1.2207411227e-11,30005518.535397,7055.932025964625
1.2368013927e-11,30005517.964415625,7056.637212217837
1.2528616627e-11,30005517.763999365,7057.098439402427
1.2689219327e-11,30005518.528233733,7057.8461998615485
1.2849822027e-11,30005521.674006104,7058.040489169631
1.3010424727e-11,30005518.712535,7058.3569463275935
1.3171027427e-11,30005517.920720633,7058.581572428948
1.3331630127e-11,30005516.209748536,7058.86189004731
1.3492232827e-11,30005514.762772597,7058.922485369782
1.3652835527e-11,30005517.073920403,7059.205912370239
1.3813438227e-11,30005512.82684461,7059.386278638851
1.3974040927e-11,30005518.604177583,7059.54141634012
1.4134643627e-11,30005515.785270628,7059.755693859292
1.4295246327e-11,30005517.299050406,7060.0923231163715
1.4455849027e-11,30005513.822656874,7059.97628686748
1.4616451727e-11,30005517.063349623,7060.049035903647
1.4777054427e-11,30005511.761357535,7059.766723819404
1.4937657127e-11,30005515.32515522,7060.249513775786
1.5098259827e-11,30005515.972254574,7060.23769202071
1.5258862527e-11,30005511.024350204,7059.967217785249
1.5419465227e-11,30005516.58263864,7059.946390388645
1.5580067927e-11,30005519.764048513,7059.802432011024
1.5740670627e-11,30005512.21771246,7059.501142361361
1.5901273327e-11,30005514.715665378,7059.280253243214
1.6061876027e-11,30005511.83640245,7058.879310815979
1.6222478727e-11,30005517.627704263,7058.742565694604
1.6383081427e-11,30005520.681770757,7058.474915759845
1.6543684127e-11,30005521.1599779,7058.375002656688
1.6704286827e-11,30005520.150554493,7058.216899674328
1.6864889527e-11,30005519.051218376,7057.946601393565
1.7025492227e-11,30005517.162214052,7057.766115655817
1.7186094927e-11,30005519.843748126,7057.52394904976
1.7346697627e-11,30005516.52496537,7057.543047913371
1.7507300327e-11,30005518.324414685,7057.485135764107
1.7667903027e-11,30005514.910170287,7057.350152097612
1.7828505727e-11,30005519.29497666,7057.9304413780965
1.7989108427e-11,30005519.23587262,7057.5177331164305
1.8149711127e-11,30005519.85073255,7057.457468774133
1.8310313827e-11,30005519.53586869,7057.4552632113455
1.8470916527e-11,30005518.48668489,7057.406129356201
1.8631519227e-11,30005520.057596695,7057.5691785735
1.8792121927e-11,30005517.76507716,7057.376697514627
1.8952724627e-11,30005520.1521641,7056.889468589463
1.9113327327e-11,30005518.377969794,7056.294873263967
1.9273930027e-11,30005518.251162954,7055.750975382828
1.9434532727e-11,30005519.509361763,7054.785041983199
1.9595135427e-11,30005521.50331599,7053.561906539307
1.9755738127e-11,30005521.769463025,7052.956847418818
1.9916340827e-11,30005518.129905052,7052.63438324688
2.0076943527e-11,30005521.990832552,7052.733708630704
2.0237546227e-11,30005520.06815803,7052.57874039707
2.0398148927e-11,30005521.439910214,7052.31066072273
2.0558751627e-11,30005520.448752664,7052.566695243668
