time_s,mean_projected_velocity_cm_s,sem_projected_velocity_cm_s
2.49524377224e-14,29088526.9521427,13599.468318347073
2.55464019624e-14,29068820.675901603,13694.61956080152
2.61403662024e-14,29046942.61120515,13874.895503002139
2.67343304424e-14,29025705.7745674,13977.284441065545
2.73282946824e-14,29004536.297898617,14131.164869832766
2.79222589224e-14,28983224.8661442,14245.979283441487
2.85162231624e-14,28963594.502042502,14387.915264222993
2.91101874024e-14,28942290.36266848,14497.830394645309
2.97041516424e-14,28922845.721287765,14583.883871792097
3.02981158824e-14,28901685.950583678,14718.283332280094
3.08920801224e-14,28878275.824708775,14843.188675779933
3.14860443624e-14,28857897.0936197,14985.33877752063
3.20800086024e-14,28832580.507547077,15130.90436078216
3.26739728424e-14,28812899.808144968,15260.669988316802
3.32679370824e-14,28787047.55598061,15499.4898226283
3.38619013224e-14,28767494.83241205,15665.101650536011
3.44558655624e-14,28746553.593676675,15841.489656827594
3.50498298024e-14,28729956.26600661,15891.399903858157
3.56437940424e-14,28707066.098190647,15978.942012017818
3.62377582824e-14,28685164.276151016,16104.486652041878
3.68317225224e-14,28664202.27268503,16227.643013456433
3.74256867624e-14,28643700.762753233,16434.863757945684
3.80196510024e-14,28627727.246964112,16519.745442015384
3.86136152424e-14,28604518.426780183,16597.214673520954
3.92075794824e-14,28582554.85994548,16734.777432363328
3.98015437224e-14,28559607.009811137,16897.267208442765
4.0395507962399997e-14,28539904.25365909,17041.891181393265
4.0989472202399997e-14,28520452.877745,17141.81571642441
4.1583436442399997e-14,28497785.802073833,17303.200907878345
4.2177400682399997e-14,28475434.431717876,17460.336375275976
4.2771364922399996e-14,28453990.814926554,17566.974682498316
4.3365329162399996e-14,28429152.67397002,17680.46985510269
4.3959293402399996e-14,28406494.170723103,17817.603274216654
4.4553257642399996e-14,28384182.737450022,17905.31589605551
4.5147221882399996e-14,28359977.091545664,17997.786217492656
4.5741186122399996e-14,28337528.528683618,18135.41325057829
4.6335150362399996e-14,28315578.419044908,18291.255053969995
4.6929114602399996e-14,28295387.022995126,18342.120530123757
4.7523078842399996e-14,28275035.849088423,18502.618753030478
4.8117043082399996e-14,28253324.90154063,18655.060989494556
4.8711007322399996e-14,28232371.650528286,18836.633580840782
4.9304971562399996e-14,28208683.11458134,18965.346933547582
4.9898935802399996e-14,28184001.594372284,19127.80858186742
5.0492900042399995e-14,28161423.53576719,19308.02079603621
5.1086864282399995e-14,28138932.96875525,19380.34538645141
5.1680828522399995e-14,28114557.16207627,19500.501719673382
5.2274792762399995e-14,28089474.207428966,19622.914456699677
5.2868757002399995e-14,28066380.22467617,19799.41199896485
5.3462721242399995e-14,28047149.956189413,19896.08407528831
5.4056685482399995e-14,28025636.171015605,19997.236104505417
5.4650649722399995e-14,28004771.10417569,20065.346707544468
5.5244613962399995e-14,27981404.171266567,20148.67614438709
5.5838578202399995e-14,27958564.508545354,20356.428523398838
5.6432542442399995e-14,27940441.220190115,20465.279540822976
5.70265066824e-14,27920085.954991993,20545.50950750901
5.76204709224e-14,27897810.163631804,20656.214670993355
5.82144351624e-14,27878144.17873479,20723.724703990152
5.88083994024e-14,27857405.36079951,20849.602256825758
5.94023636424e-14,27836264.669558674,20958.00213191883
5.99963278824e-14,27814862.7880967,21097.039352309195
6.05902921224e-14,27795341.9140264,21173.696844242568
6.11842563624e-14,27769896.274414897,21303.08456033782
6.17782206024e-14,27750065.111082733,21438.42029717882
6.23721848424e-14,27727415.817820977,21504.51331323275
6.29661490824e-14,27704304.89667511,21624.389494251085
6.35601133224e-14,27683764.76224074,21687.56527723097
6.415407756239999e-14,27659070.849229086,21767.298169052774
6.47480418024e-14,27637213.06265095,21906.554818360113
6.534200604239999e-14,27615093.476111192,22012.18069175962
6.59359702824e-14,27597060.323425706,22061.07861780326
6.652993452239999e-14,27577229.07444376,22140.197890375
6.71238987624e-14,27555741.694236908,22235.91633704125
6.771786300239999e-14,27535952.817046195,22279.134172787588
6.83118272424e-14,27513773.02499115,22388.013400313932
6.890579148239999e-14,27493340.074750133,22536.14327285574
6.94997557224e-14,27474058.929762304,22631.10684514638
7.009371996239999e-14,27453331.89303017,22723.806400729118
7.06876842024e-14,27431698.19447925,22887.461503256123
7.128164844239999e-14,27410650.047223724,22995.348644737714
7.18756126824e-14,27389754.565850902,23057.261797327046
7.246957692239999e-14,27367350.444763243,23121.859173840643
7.30635411624e-14,27345412.296732552,23290.447654872143
7.365750540239999e-14,27320321.930641457,23409.318187507673
7.42514696424e-14,27297918.336829886,23499.63535818081
7.484543388239999e-14,27277283.429932434,23564.009454972125
7.54393981224e-14,27256388.436363973,23637.722252303127
7.603336236239999e-14,27234302.62917334,23718.832157715653
7.66273266024e-14,27215546.568201564,23824.81532271316
7.722129084239999e-14,27195019.453520123,23952.76968768724
7.78152550824e-14,27173393.95771463,24066.28359299121
7.840921932239999e-14,27153431.28231422,24140.182993488634
7.90031835624e-14,27131480.892135825,24196.3498742515
7.959714780239999e-14,27113367.32493575,24270.557870400862
8.01911120424e-14,27093754.909288026,24355.787773291515
8.078507628239999e-14,27073178.65077948,24404.139014106167
8.13790405224e-14,27048976.140312046,24512.89135034708
8.197300476239999e-14,27028666.922851827,24629.08662111114
8.25669690024e-14,27007440.96400819,24724.59628059616
8.316093324239999e-14,26988168.243852243,24780.20366211088
8.37548974824e-14,26966687.140327264,24818.411222751525
8.434886172239999e-14,26946388.06704074,24878.691625527892
8.49428259624e-14,26922423.63771288,25003.163657962003
8.553679020239999e-14,26899483.10880188,25058.90597394365
8.61307544424e-14,26879941.473868195,25163.26494455334
8.672471868239999e-14,26862558.234131817,25219.492297086814
8.73186829224e-14,26841425.593314763,25243.689447992416
8.791264716239999e-14,26816896.53218753,25407.052823531732
